query_idx,recall@10,mrr@10,ndcg@10
72,0.500916245202705,0.5134330332162508,0.4372043804228458
73,0.21757084972102128,0.28026315625267806,0.18546604173146392
74,0.40100225264398826,0.42445820131170137,0.322129734850889
75,0.5192405739380115,0.5510460767735685,0.44023063861735023
76,0.37127786464740875,0.3926980734679992,0.3068823475163911
77,0.32620213894928957,0.4003742723685793,0.3046400110972543
78,0.36355942570490446,0.4100957350449124,0.3324748394840765
79,0.3481336175503673,0.416927498542491,0.28964771933368944
80,0.8128854201830931,0.8081034526090256,0.773695839143564
81,0.7676501839027481,0.7877452074652854,0.7176832869694423
82,0.2044032298819947,0.23380928473756318,0.1498014998744641
83,0.9123978222295819,0.9425952405167869,0.8499965513486598
84,0.4741130306364246,0.43096433393165556,0.33932866146685964
85,0.37286804604711243,0.33461983047869315,0.221338206782315
86,0.31369598365539386,0.26059130532248115,0.23823446409977317
87,0.6572825089745602,0.6667179541708801,0.6253467129254564
88,0.5681853545474516,0.5591363092318161,0.4438127700248042
89,0.49836590799490765,0.4845356957095387,0.4317230146796828
90,0.17635875904189513,0.22226662481870907,0.09759690367964646
91,0.381266271280347,0.3132050420404183,0.2822119903601778
92,0.4017468411361007,0.424142969111807,0.33877854859357803
93,0.5337274021767643,0.5361507976840094,0.37782533141016134
94,0.5001290129388959,0.47695029819381685,0.46283574314158565
95,0.32357683524563496,0.29715536483731575,0.23037116565581298
96,0.34705594503586035,0.2981667003175836,0.23582154691504378
97,0.5354055181426155,0.590159951171621,0.48717409824178154
98,0.3132211477072806,0.3430629977551237,0.17334516863982055
99,0.4409773664379981,0.4719138391678312,0.3230633758733108
100,0.3076634357998715,0.31908763522952116,0.20721069736530878
101,0.15699120686866974,0.14828631783875557,0.06396515684994458
102,0.2770641288715542,0.3433521896470239,0.2624921695273969
103,0.5504090580806797,0.5798614509417472,0.43861025257064074
104,0.6862827084400477,0.6939858902416409,0.6531239487910021
105,0.12303931561236603,0.1303454369440692,0.011443013087726106
106,0.3412412659623565,0.2964927598712545,0.2552810486940131
107,0.574283383137522,0.549145043994524,0.49780577866296294
108,0.4608948138565088,0.4508410023008351,0.3699887356887058
109,0.1963477680694563,0.2700969130012288,0.14600299528345306
110,0.4414500705695754,0.43192075131341306,0.35828688643851037
111,0.36888213789221014,0.40604585870804283,0.3193725712434424
112,0.3858904907351028,0.42822634874841975,0.32691475277464227
113,0.6029765682848618,0.6209011479723077,0.5276053308584723
114,0.5044111377180611,0.5087808589637113,0.4293345425983533
115,0.1707580101329863,0.21445654141241144,0.17175040595194194
116,0.5480740125106737,0.5855897722989154,0.5231758768413319
117,0.2927063190653051,0.3457674070371914,0.2934992010097335
118,0.3570010739439772,0.3624160612309355,0.2669765213599919
119,0.01733082522421242,0.0,0.0
120,0.4687138019254669,0.46869636563545997,0.37896945088016104
121,0.2787039038051026,0.29454699211335955,0.2734439574482062
122,0.11998222890078253,0.0756598743641258,0.03894557298190948
123,0.2618246211380887,0.25084363470228965,0.13873011717844164
124,0.4677379248667623,0.45635027147239765,0.4252127498880926
125,0.41203293737207025,0.42605720686730514,0.3388091298171012
126,0.4631536122576928,0.43202961191420647,0.3533863947628429
127,0.4513744442885681,0.46717876287586274,0.4242783718954146
128,0.7176890642540272,0.7310419324914361,0.6330081531849281
129,0.37666610696169855,0.37973019923497775,0.31385508393999223
130,0.2541010084435183,0.26457593552200953,0.18556842921022446
131,0.35910442910749185,0.36683534418187413,0.27792053960933527
132,0.0,0.0,0.0
133,0.38424256880507957,0.38943165785312384,0.29285160638316404
134,0.8022636692626834,0.8277086691775614,0.6667479407438444
135,0.02791242276409911,0.0,0.0
136,0.6415375932627041,0.7114494286210434,0.59730364532362
137,0.2995692439483023,0.28746400853916376,0.16661376361330804
138,0.35847548831855125,0.37040728673839196,0.3391670973913037
139,0.6272920123631287,0.6166985157588307,0.5241812470656029
140,0.60646419899195,0.594963389563984,0.4620638603214131
141,0.7804275374733382,0.8288398681196285,0.7050209185771394
142,0.513805519592869,0.5172648783192608,0.44315752102060557
143,0.6886315974300972,0.6952339448334125,0.6356469377244529
144,0.4986478697468069,0.5374147020028883,0.4573973716297974
145,0.2225986921555607,0.24220448496107352,0.1884753147263334
146,0.5806692037096877,0.5596787014938803,0.49525801184836055
147,0.5942805497928054,0.6696428209208944,0.5033546801233626
148,0.7358200100384742,0.7501964115876254,0.6666368939988836
149,0.24238684345574657,0.2978801384646423,0.16339896709719468
150,0.44562365892978323,0.4938347327771844,0.4018653291621573
151,0.6469489832082675,0.6255207869784267,0.5946825122215185
152,0.21409872306045838,0.22655566652181655,0.1552686233644507
153,0.1539318437992992,0.23557527336376624,0.14126742424158775
154,0.38483173242834395,0.4173219633149245,0.2952001720403424
155,0.4799236352594957,0.5425752010948204,0.4787483114210311
156,0.317773540483944,0.27923886527678843,0.20444584289832843
157,0.12435922199699312,0.1758346890045253,0.10172976965814812
158,0.19986020894538034,0.21222071516753133,0.1428982703629985
159,0.03574988271628321,0.05282136601048676,0.0
160,0.17425191244860466,0.2515230466765841,0.1219399740781737
161,0.3246388821831805,0.29762340052500513,0.24672761178461547
162,0.38410682994112555,0.43603470131944244,0.3103043449395757
163,0.3435025083300672,0.3648830618211939,0.2687047106620983
164,0.4294082830268103,0.43983378883955415,0.3683831709608671
165,0.4894699571708972,0.4784162357227993,0.4601052572954644
166,0.47133354797657157,0.5950457611652411,0.45839686253940665
167,0.4762086286353355,0.483108627066441,0.40104836118455633
168,0.6502999765202556,0.6826493539804244,0.5673193956136497
169,0.20783388588697607,0.2581455770562817,0.18682579360190676
170,0.7386356910488638,0.7305803343450381,0.6554684569114402
171,0.30491932489726536,0.2331734666537866,0.1796965561971941
172,0.2660033566461883,0.24952554721078882,0.12169425018804153
173,0.10590799634061082,0.18417864225014335,0.0
174,0.5717958758944801,0.5544296546738716,0.5029342510075199
175,0.25084358355959235,0.2893368968366177,0.19732122450709555
176,0.2585677586244919,0.27921175631701145,0.2030852377759244
177,0.8304569779611741,0.8557833432340489,0.7798582571169943
178,0.4436004958376669,0.45901490994819133,0.4164368284848091
179,0.0,0.0411490279768133,0.0
180,0.5656513479577399,0.5334417784577826,0.45469168412725885
181,0.4970494998953058,0.4817216235235201,0.3929763511146431
182,0.44094328849928,0.5176212942936604,0.361620456525897
183,0.5199117367032038,0.5147369056219327,0.46601329135612896
184,0.4280338668339346,0.45190296067098945,0.39023370783683875
185,0.6082269914976703,0.6367055761466298,0.5650882914424427
186,0.35379145341722174,0.39363951596486624,0.3040676238858233
187,0.6824656699912054,0.6927950549310538,0.5933427765168189
188,0.5201161398019005,0.5540956186624116,0.4430276553647186
189,0.3558586990589183,0.39228722105307084,0.283775527162417
190,0.6173308771455464,0.5859606761054872,0.5803875193679626
191,0.2768815630691578,0.2894324383201428,0.2773819064953646
192,0.5525103638906981,0.6031356782435247,0.5307075956599936
193,0.5268640327094654,0.5291781918301046,0.48027281193134336
194,0.5178988719509056,0.5361946823967052,0.463225088511202
195,0.4018823694994743,0.4475259234898579,0.35193280672387506
196,0.5699874959718225,0.5406935076689807,0.49579857292110335
197,0.43708563488962143,0.44709275540094423,0.374131517924072
198,0.5918392005309753,0.6446716119354501,0.5097880225630624
199,0.25443447690014376,0.27572189719826723,0.21418816688424128
200,0.1675426720739237,0.16589096747407567,0.10608686525188837
201,0.3850018554671202,0.34200315786099866,0.2627919618999
202,0.5061968757281016,0.5048449229184173,0.42058654605274076
203,0.517331994825907,0.50700285866295,0.44887255778576485
204,0.19907413235435073,0.18476251737422622,0.0921429387446609
205,0.7274678875412827,0.6999302923827709,0.6268808004536375
206,0.3136393095003055,0.30652922206739736,0.26653383425887545
207,0.4193506642147412,0.41140069860212247,0.3794562419196368
208,0.6050891327468594,0.5577387048202335,0.4638909999925089
209,0.30503466869392526,0.3193936773280879,0.267568980107439
210,0.6314807222277697,0.7080445604540755,0.605032787461832
211,0.5896271896825017,0.6473698359694415,0.5648144636765067
212,0.32350044407945616,0.30161186563885434,0.21121045626773668
213,0.6417360801061136,0.6447117150173779,0.5340042416422681
214,0.3323062716691484,0.37478016334661024,0.2969096011688643
215,0.6974465464295161,0.6991115427781689,0.6219579473602914
216,0.5584611535348122,0.5418050062107734,0.4573267856817775
217,0.6764884281451549,0.6771187048770254,0.6078738500398821
218,0.5709736229569168,0.6142798836722655,0.5383734868166175
219,0.4433606336929232,0.5056233490668635,0.36454595681331126
220,0.4621178217591735,0.47565161835913017,0.37337711347412283
221,0.18241114337189823,0.17190829501104027,0.0897439475441758
222,0.3510166885673356,0.3447294424406336,0.23685208943509867
223,0.6417326402912116,0.7161884149182725,0.6067590145128978
224,0.6167576633618621,0.5919783153874486,0.5634411128320427
225,0.6421473268362621,0.6736163775409898,0.621013861277069
226,0.41203111165213957,0.41177042386864227,0.30770172974674087
227,0.8513743216031978,0.8768394580664411,0.7537319165906027
228,0.258299232193161,0.2734848985110166,0.20873580741236014
229,0.42224483767053483,0.41960336564207984,0.28899902742207606
230,0.3572835366873801,0.37493546785613135,0.2863315053872399
231,0.6754081922911406,0.6765206337229024,0.6221404165522306
232,0.3679394528703213,0.3942614053301541,0.3058635255878478
233,0.5097138579757772,0.573254335460376,0.45630472127241595
234,0.42465957486887435,0.4582533777209659,0.37738889237519246
235,0.49392229519849573,0.512214546406279,0.430745346356969
236,0.2555558748220225,0.28744826023685993,0.23667352765101132
237,0.38340389136744984,0.40613699564322303,0.2757662897777091
238,0.7361975034212715,0.8056102317832472,0.6963061690376366
239,0.3195742273312247,0.3166044557027434,0.22756606690977055
240,0.13657371261536094,0.18870130131364293,0.13679755123131646
241,0.5342818802392085,0.561304939481938,0.45340597852171066
242,0.5814852734866092,0.5604122720350937,0.5138668565164355
243,0.611271263324419,0.6142640252258476,0.5184157750065064
244,0.43203761374819366,0.4919156614567718,0.3501100460662288
245,0.3436596576124644,0.40121234320929133,0.2959876701485747
246,0.7082695339506604,0.7216377967322813,0.6103937667641812
247,0.3657718047927283,0.31972269975453593,0.29625424090836683
248,0.52191060762332,0.5434610493164646,0.4837338319767102
249,0.8245798358616886,0.8212474379511315,0.79867592486209
250,0.5587453563119317,0.5369142176761126,0.486918266446555
251,0.282360799342926,0.2836184569834873,0.24887203686440074
252,0.3285004979097879,0.38883155182762336,0.26668362802037343
253,0.5389315726834035,0.6002483520062922,0.5292079387850168
254,0.28516172038786913,0.2831410320832979,0.2523443523259084
255,0.6444893282570419,0.651895012617506,0.5709936030003508
256,0.4424465241322626,0.46283686566779203,0.36597790838905475
257,0.2891048523503878,0.3406431783040271,0.20199402846032266
258,0.5044917320018864,0.47639021456113806,0.4306571369379733
259,0.3842581125791682,0.37443750826156336,0.36648321736841083
260,0.4034908365143453,0.4110497692331426,0.28285200841461033
261,0.4164740966141677,0.48764829262718645,0.3777364533318943
262,0.2480466269672357,0.2269459550215237,0.17610421791642417
263,0.35779158086428,0.31521460892186576,0.24424010428709697
264,0.5954369348549567,0.5812833559257748,0.5533197307636943
265,0.17410881299992392,0.186124300490414,0.13228665474930154
266,0.5698467350917239,0.6126985442082176,0.5320891988256202
267,0.6818077071372722,0.6995449810243141,0.6308216544395433
268,0.3727311906265332,0.35963533007173476,0.2734504433251957
269,0.38276065731349235,0.35316791222285027,0.33219613927155855
270,0.6131295159174299,0.6721633629788084,0.605311305936959
271,0.45418867276375724,0.5053381956917382,0.42341658258459
272,0.7333356081908879,0.7964388753340264,0.6930781683554728
273,0.47893490766980806,0.4912025147622474,0.39220517291751933
274,0.39576806068139775,0.42163038168402,0.2949304276872273
275,0.0,0.0,0.0
276,0.3936945602472542,0.3574228603766257,0.3356071797680793
277,0.0710258075749865,0.17035686430730873,0.07464591557446582
278,0.1546673491447827,0.17396472665150087,0.12914593472101288
279,0.08303317870714538,0.2055892906725741,0.032002012332531415
280,0.32749140064018434,0.4543108596035468,0.29309145735131087
281,0.3619964033298822,0.35238462556788624,0.29346004115691166
282,0.7011304593198027,0.7267359392508703,0.6612178245642175
283,0.36935820324945456,0.365832705991645,0.2293344141927352
284,0.5473804719112151,0.5656590917629423,0.4774087834217426
285,0.6513555318834077,0.6020275832257642,0.5775180864049227
286,0.4585445950985454,0.5402568446218713,0.3918690836628904
287,0.5092631577903133,0.5485606837195361,0.49672152438025435
288,0.46392520742424004,0.5211232575777365,0.39489680559893303
289,0.1401085278731814,0.14432931025275209,0.0647892350752598
290,0.630231204267013,0.6622788754360818,0.5769421313162078
291,0.6693567941434362,0.6933173316073862,0.6023719693633194
292,0.2932417633907187,0.2800092806380292,0.201274247161342
293,0.3393401951246624,0.3498970281059864,0.2504959940542698
294,0.37299903407460244,0.3583590327159079,0.25182776659562617
295,0.29765693743754085,0.38259863702516395,0.3092100686518326
296,0.5143690795898748,0.5041223499899198,0.40010382527794497
297,0.28739742623905395,0.29977189631205603,0.22773198315703866
298,0.5483576801119837,0.613980361385478,0.4914482625740605
299,0.6636506387196723,0.7648570675151074,0.6624188642173783
300,0.6211576524649897,0.5947251810128404,0.5183633444214499
301,0.03948057528542709,0.1033875000941501,0.0
302,0.1105017238714801,0.11506064270415312,0.10081688329659916
303,0.539226733748302,0.5649944207086659,0.4625542826307438
304,0.5978896691098925,0.621550546585047,0.5062792348286964
305,0.8007369428605164,0.7805813935253776,0.707441498197549
306,0.8156611016120813,0.8452025392007911,0.706695854192841
307,0.8236164241305872,0.8857069904719533,0.7668462923980717
308,0.5037695462649416,0.4928508512344968,0.45126467575499485
309,0.3842672732130729,0.36190629304878186,0.28975367666647633
310,0.4866559253805433,0.5206208079950582,0.42091563303586405
311,0.7678540093584003,0.7856837383549464,0.6841876607602364
312,0.46115423532999983,0.48813393413952383,0.4313677731209433
313,0.2718015434870615,0.26963909218274923,0.18803138451237542
314,0.35491405262861286,0.39709528442183006,0.2891091013657263
315,0.6237961811547813,0.5980219640221796,0.5114468985987684
316,0.4152049848269126,0.42847099748564227,0.33785586565645337
317,0.2948007664188181,0.3177032481959998,0.2633599195272875
318,0.41700731089877174,0.3882527273959369,0.3346151087908117
319,0.38120849394104916,0.40024460835611964,0.2957326277401021
320,0.6208132586619264,0.5490919458698392,0.5055541816780442
321,0.5222465936615848,0.5304981645638175,0.4673517329824913
322,0.5879441744548547,0.602992512638904,0.5381505574003842
323,0.2896909633433316,0.3059566059833212,0.2378191773804944
324,0.5138765422935285,0.5827650906472036,0.460525057814204
325,0.8359815542647223,0.8197724114740705,0.7954294299623883
326,0.5818328765927987,0.5728718985933543,0.5277671606272194
327,0.6688283736537897,0.7139965024295694,0.6097889440779667
328,0.3727464692122624,0.41715930681596924,0.3187584137337707
329,0.2491322002167958,0.29913704930830354,0.2042856536483718
330,0.14550820371856732,0.14559278769895323,0.04814825385471688
331,0.5512550003850364,0.6020120720931466,0.5286991295475694
332,0.5490892466405464,0.5802172978014092,0.4415227326381793
333,0.26290612592470636,0.26758343991369105,0.14586735529737188
334,0.45104675666340305,0.4566581478603441,0.3403393291858326
335,0.2747633905175618,0.32839288901476615,0.18737143266161368
336,0.5389241239185117,0.573829892037492,0.4680955690398297
337,0.47123209565514323,0.5173350436931623,0.4091401204148312
338,0.493287311670231,0.4869617396280099,0.4543173016317573
339,0.7189709133895399,0.7789038596345317,0.7005698702116447
340,0.2858557773743221,0.2820165879902784,0.19799639458465526
341,0.480421627075113,0.4844571433845538,0.3988656027678929
342,0.35208348153954855,0.3692038822952567,0.28388030773542344
343,0.2137127145969595,0.2461455384685835,0.16124299210647883
344,0.3754731905397306,0.42173185220104525,0.2974457270799747
345,0.2836825756426158,0.33372130988032683,0.27122914373939394
346,0.30907403235781605,0.3070094430371452,0.25999422110380443
347,0.31624868000019596,0.33105363364273627,0.2510213684997995
348,0.5335239438403422,0.520160142102282,0.450693383151526
349,0.5442190374408179,0.5750959902431171,0.44726683389505256
350,0.5562211763193611,0.5766773057606863,0.5165897036773766
351,0.35164707610214163,0.33486478344253323,0.2938536215753743
352,0.7384197788066647,0.7332648517949816,0.6827434738534159
353,0.43986226451240107,0.42516983183665136,0.32825168703401064
354,0.34634107221940125,0.28942623585549865,0.2625618582055414
355,0.6156380791016443,0.599156388086559,0.5642074505996322
356,0.2788329245116262,0.29779164291289695,0.21884383502670424
357,0.26020138150755134,0.2636324310486228,0.22779109519454496
358,0.4821161505261641,0.5334497538495608,0.4661648947028271
359,0.653741465301801,0.6618723137893865,0.5811557523475059
360,0.5893482987940383,0.5721164630897019,0.4690173098760268
361,0.36475293582052876,0.3567988119681041,0.33743070119809654
362,0.1884378244369304,0.24983231912594125,0.16164205871433607
363,0.5221819718559321,0.556064002651313,0.4721920966857202
364,0.48641787516370305,0.4996201062590613,0.43666376315330285
365,0.42017145341180556,0.40307076855192137,0.39267586681508565
366,0.6556229304546042,0.7001802865342031,0.5815065159947446
367,0.26349723253313895,0.34721310622438595,0.22513355469879318
368,0.593204214800652,0.6826534020346415,0.5862210420620695
369,0.4477260804057253,0.5028667956500816,0.42452536564835847
370,0.5653987476332483,0.5983719001281044,0.5317731510521881
371,0.46422218716695196,0.5072741532778307,0.41291196523381474
372,0.6830378429503184,0.6980933457714864,0.6697636579197614
373,0.0,0.0,0.0
374,0.44312193864360505,0.460940228338606,0.3742644933468423
375,0.5914712000170349,0.5698533696443412,0.5157331768977997
376,0.620321237593575,0.6113354627391662,0.507555651350341
377,0.4841573097379145,0.4857875098941402,0.44222164865033087
378,0.8709186056641607,0.8916709262734577,0.8165108287295602
379,0.5214822727214178,0.5602312305060199,0.5027899854479418
380,0.6036691303313018,0.5659985026281551,0.5097846676223645
381,0.4621066359952737,0.4577708640660579,0.41398193223585117
382,0.7026283476044402,0.7360723034530313,0.6643454251683611
383,0.18929556061204678,0.26434019280898,0.15315963539651037
384,0.44452584963235015,0.47993041565404243,0.4618219806335229
385,0.4187424636167351,0.38022850315036366,0.32090257612575485
386,0.7485103894125622,0.7618597000308767,0.7034805187225579
387,0.5948542658816689,0.6333061789654876,0.5700879002684824
388,0.4513634704809582,0.47514294262369483,0.3642000764257439
389,0.4948794478961759,0.44111725956865777,0.3491550221952727
390,0.005831002284564513,0.005170575003893674,0.0
391,0.14064886438877044,0.14955048272966154,0.03318972721282387
392,0.6468788271273148,0.663340736017541,0.6294997304178158
393,0.41475979324015166,0.4633283476944727,0.4056434005181747
394,0.34589598229724233,0.3581981822731405,0.30341930804100514
395,0.35462928475582667,0.3661469185476103,0.27267880761123314
396,0.39466546726352375,0.4262933119322039,0.3214268714632638
397,0.25715776517554845,0.2938969618194879,0.22191728778684944
398,0.8303532223355923,0.8095466843145191,0.745119317457245
399,0.47528591679976673,0.4535591103552353,0.4367220025545742
400,0.5070539283144471,0.551538252512182,0.52046473148219
401,0.5528096659774296,0.5879081790986935,0.4542742475513176
402,0.3327157618361083,0.32360599083851627,0.23131545014093588
403,0.27066482768870737,0.37648418866574046,0.23019034239756603
404,0.23461458060289084,0.2900016849278231,0.2167670830090506
405,0.4430421661929727,0.4343328028515268,0.37151360191349836
406,0.5248733312624754,0.5371869895144615,0.46081687317855197
407,0.1313029359296442,0.17477719465242353,0.10801410085845686
408,0.5432607619267098,0.5721796308059846,0.5436573244212068
409,0.5796814287124202,0.5405676956144249,0.4668085532313319
410,0.3226938223028025,0.36797032219411996,0.27958266387696923
411,0.3886486937764691,0.3412139948719304,0.26841404506566635
412,0.42488536718154607,0.4267935170167703,0.3606195442565126
413,0.27061755743053906,0.2292891592164646,0.20506909122999992
414,0.6218380222892308,0.6646231658607531,0.5990254950685667
415,0.5658824894589031,0.5845987038493932,0.5290741708517082
416,0.4430457418005411,0.47581669455542125,0.33246679965934833
417,0.41342925347716064,0.42039202379806057,0.3629046511852826
418,0.7174198176663322,0.7346179520741387,0.6414269732037634
419,0.35556405205840513,0.3842156128712043,0.312824372457237
420,0.529681162328445,0.5113850186100308,0.47426996422293366
421,0.8100669189701822,0.801120533837226,0.7262812055622925
422,0.0,0.0,0.0
423,0.5536296312041163,0.5315501080355151,0.5092351362887768
424,0.3671843891776818,0.4128849025363189,0.35112670092633674
425,0.19396935171526186,0.23678463289429486,0.17609927205797052
426,0.07478804189311483,0.11134283745367707,0.03250028041840164
427,0.42280401715391375,0.48494881657432765,0.35688346801454024
428,0.5175842621959128,0.5234430424644022,0.4778324436294135
429,0.6333589016262764,0.6042868290083987,0.5123944483467817
430,0.24958819366952467,0.3006963430450712,0.21918187117321442
431,0.21037602108694572,0.21878932657282432,0.16340824558755593
432,0.33231106415206846,0.41422861135064576,0.32146127064279073
433,0.3274431849143232,0.3804131075954781,0.30249595879634134
434,0.25203695910813506,0.24505233832441098,0.20223340363435183
435,0.7956718271530967,0.8762559225609581,0.7198331488329626
436,0.569245708864085,0.6202249884154587,0.4816803898891306
437,0.16263405895809852,0.16177943439671694,0.10742085516033995
438,0.5136333993909985,0.5059911918493785,0.3825228220333128
439,0.5944682058083144,0.6246933303953268,0.5679052380821192
440,0.2610824383364969,0.2808645104073243,0.21370595299707254
441,0.3057591195148481,0.27771910622886065,0.21149424838314326
442,0.11220968624926442,0.06752893922994324,0.004796952455525916
443,0.8408696948490364,0.8246227699562096,0.7480828152038526
444,0.479703370082867,0.4723448904592553,0.4557028695314426
445,0.2690418320131236,0.2729353122195839,0.23311241208258981
446,0.3519913729601283,0.3418079719209154,0.2840156185691128
447,0.27812139286279336,0.3188700298877329,0.2365665209789979
448,0.5110653629763728,0.5989589513022655,0.4473826915525132
449,0.3848133408296514,0.41560818209867995,0.33724054125413605
450,0.5103310789504402,0.5123851009643706,0.40476341928737986
451,0.2602173162734507,0.3030939790346497,0.21212667650466388
452,0.19229963720891632,0.2587347589080719,0.13109439045541488
453,0.5252512475673456,0.569873052103536,0.42751437358772665
454,0.24952732343118428,0.2821348380241434,0.24514240635930293
455,0.017903141889828222,0.030231887151455195,0.0
456,0.4814211496022757,0.5081363667048246,0.38894419073952086
457,0.5729007317774759,0.5975096656426637,0.48647444632298154
458,0.2217753140928168,0.2534701303072383,0.1541183373257504
459,0.2766061820893467,0.2680440488102499,0.21233162519299617
460,0.21794472487839242,0.21874774983031514,0.15277905825145194
461,0.6107925727520997,0.6207946478537439,0.5769247466390686
462,0.399302883037551,0.4102389525956259,0.33548054036853886
463,0.6298118082943663,0.6847423691697327,0.575605893119246
464,0.28595142537303875,0.32535000254799457,0.2592517224134044
465,0.1073294552035633,0.12073586260959968,0.04889120821905518
466,0.47832378903569217,0.5478382366546724,0.41223258888391096
467,0.44444706600316974,0.4870207264435261,0.4235220834451525
468,0.3616257082852152,0.4180700102375364,0.3240224601662453
469,0.40853222352174173,0.40528461713755876,0.3434209379353731
470,0.6058770678133814,0.6218981810710749,0.512638186782481
471,0.20345413720805502,0.21941983033886317,0.16981421843095884
472,0.3950912038051776,0.4094025885431851,0.3431194803330521
473,0.3964025698971297,0.40462690860866035,0.3083371845661855
474,0.5979113717063402,0.623089890450827,0.5713836184307541
475,0.42792860407354416,0.40437322979822443,0.3263240370139801
476,0.363995009613047,0.35648077644885034,0.2923481711352291
477,0.5108476151636057,0.5782565111981176,0.42741462257018
478,0.36608148570581944,0.4292250148305886,0.33674587537194295
479,0.28291744159829574,0.30685778672960917,0.19384144771231795
480,0.5623420752719759,0.5991646585436503,0.48103191134200646
481,0.4389250813798809,0.37344657531040776,0.3568484188867587
482,0.3649427420405295,0.3770663463201264,0.27948422884244434
483,0.1851250127152972,0.19500414494530222,0.17619272322114032
484,0.4461662616331258,0.4457855945962001,0.34996653777857534
485,0.5695818318646051,0.5732829112316935,0.49493734948721524
486,0.43439940171009284,0.40399308262435063,0.34310000261346696
487,0.3031693507245419,0.3639425322459723,0.24259011044617493
